vcsel_temp,vcsel_current,optical_power,cell_temp,magnetic_field,contrast,frequency_offset,lock_status
45.07450712295169,2.987287209539319,98.64301053902555,79.97131535670822,1.5069657249533364,0.9514852139186147,-1.7548979785028754e-12,LOCKED
44.97926035482432,2.9863975767484843,99.3890010738927,79.99346881925194,1.5056664718507133,0.9500603353707884,-2.7707507401766326e-12,LOCKED
45.097153280715105,2.9461307048210994,98.80523787790972,80.01285897571752,1.48126960308389,0.945396989493681,4.443041241501573e-12,LOCKED
45.2284544784612,2.9900972942489568,100.22083609389225,80.18937229232924,1.5115916844352748,0.9492893699561384,4.114226596875845e-12,LOCKED
44.9648769937915,3.0219848724546523,102.39435706292383,79.85055653830265,1.4701983464884676,0.9548030472363039,-7.333585081208257e-12,LOCKED
44.96487945645762,2.961773036427696,98.4579156857176,79.83073060169747,1.4869163134847934,0.9486330170795845,1.0096420781700278e-11,LOCKED
45.236881922326106,3.0314544795315177,102.00164099553683,80.2473239484286,1.460018243742044,0.9534870305353244,-1.0852645728084296e-11,LOCKED
45.11511520937294,3.01463324463253,98.43665585530623,79.90747105162374,1.5311725303392563,0.9412879665876507,8.406796046424659e-12,LOCKED
44.929578842109755,2.9779730003408686,98.30474557500624,79.74739292928459,1.4953690101210941,0.9437498000148722,7.2294569140854435e-12,LOCKED
45.081384006537895,2.9957541108798647,101.63718923668642,79.90297401158003,1.5433376806963262,0.9424126429476465,-7.911760566108063e-12,LOCKED
44.93048734607813,3.047949654229231,101.84387275601523,79.9339894529512,1.5160589985303898,0.9441401483203103,-1.1476596445562696e-11,LOCKED
44.93014053696446,3.022006434405176,101.70281987352531,80.31099254554515,1.5089619642670205,0.9626622320779542,-1.8304940907557e-11,LOCKED
45.036294340734905,3.0002635096469445,97.36840518356372,80.18496524247534,1.4882754461143801,0.9571515049088989,8.122825237650726e-12,LOCKED
44.71300796330133,2.9928695004911705,99.0680980438559,80.22950412332645,1.4790729992862517,0.9383697927030604,-3.1663351940375586e-12,LOCKED
44.741262325123046,3.0022982721135496,101.64597718400664,80.16399472846936,1.510459431477939,0.9535987699394537,-2.8847785071162597e-11,LOCKED
44.91565687061385,2.984647093261731,100.08308368112779,80.18924873432306,1.4985697198145405,0.9458411474853559,9.474115393046674e-13,LOCKED
44.848075331949836,2.9368575148284295,97.85261430760507,79.86238357468393,1.473214593690294,0.9427203801411338,2.0361475070034096e-13,LOCKED
45.04713709988929,3.061265337316042,100.91663587825089,79.96027956892931,1.4696628316698337,0.9350011940431071,4.0640664601749226e-13,LOCKED
44.863796388671815,3.004659749975982,98.57038548201706,79.8020169373953,1.4808259254171283,0.9593105761042178,7.465177885465381e-12,LOCKED
44.78815444479971,3.0119444179536763,103.58904969678443,79.9579023938926,1.5364193445053247,0.9357258318377276,-2.4781180623953128e-11,LOCKED
45.219847315338235,2.9982627675036926,103.08968292483652,80.13682099818695,1.544265558360226,0.9488208262738865,-6.066099013873298e-12,LOCKED
44.96613355492702,2.977946495978262,101.20819485271113,80.02691665696246,1.5040997829461782,0.9404352882075323,-3.2228514806079834e-12,LOCKED
45.010129230703185,2.994422265571537,102.72201340953954,80.26229616379206,1.5029788559248258,0.9577280517785897,-1.5008067132091836e-11,LOCKED
44.78628777206798,2.952018157134171,100.12958270024676,79.77171684155455,1.4932735925634095,0.9460153450530644,-7.51077456449099e-12,LOCKED
44.91834259132122,3.0683125949415992,101.53087498875003,80.10004767013965,1.48131029303381,0.9484104012187602,-3.118233239587957e-12,LOCKED
45.01663838845648,2.962964640047328,102.95544059060416,79.75033943962613,1.527503581152145,0.9489427422053301,-1.3654719586379613e-11,LOCKED
44.82735096338666,2.9690410114845847,100.49099736358862,80.01883529383473,1.5374715278779427,0.9525077562395178,-9.940715935234021e-13,LOCKED
45.056354702751854,2.986792223868408,99.48962565697143,80.14806668451129,1.4821316182832143,0.9499609835315774,-8.39798236289966e-12,LOCKED
44.90990419651218,3.038642271745571,96.59075608364577,79.95709948663516,1.498343232431508,0.9492969806999254,1.612315171456776e-11,LOCKED
44.95624593753101,3.0004352699778796,99.83373294855701,80.11022532081739,1.4910026739857967,0.9446847180600452,-7.92643872723297e-12,LOCKED
44.90974400816559,2.962915926119086,101.64684636912462,79.80805353303342,1.4915952185027004,0.9339819382910759,-1.053913495855426e-11,LOCKED
45.27784172767634,3.03763015082272,101.89126685513526,79.66726200436072,1.5237181651085971,0.9379809652215524,4.590282780712147e-14,LOCKED
44.99797541628931,3.0219300188035643,101.00873013143682,80.11140592449756,1.4737607690926775,0.9571787236356744,3.8308585853832e-12,LOCKED
44.841343360656616,3.0161530487164936,98.91740181007552,80.34880204681515,1.5093293938187262,0.9464658354487069,-2.289444992266265e-12,LOCKED
45.12338173681548,3.0214720272351254,96.04635686210482,79.80079101196603,1.5145647621461173,0.9429897570123287,1.9822046671626895e-11,LOCKED
44.816873452504346,3.0718308570174737,99.00956980399053,80.24443883602136,1.4971569765279635,0.9353933389133325,1.5302640649313224e-12,LOCKED
45.03132953925071,3.0655528468510833,99.3913102578921,80.00868468176328,1.5178613565397354,0.9327095399813443,-5.470875432448679e-13,LOCKED
44.706049481418034,2.979398539709901,99.37414206561998,79.73286169566138,1.502953036810749,0.9420860796429721,1.9370633413060952e-12,LOCKED
44.800772092665234,3.0487165497843347,101.23711271395585,79.77369893972957,1.5243425984231223,0.9582828448184483,-1.0033428945459352e-11,LOCKED
45.02952918538037,3.011495045692767,103.97135282202967,80.00315695467214,1.469555893901483,0.9443407105076356,-1.8541444828733083e-11,LOCKED
45.11076998699931,3.0149728744841324,100.24705840368219,79.91910754241518,1.4930244947798625,0.9536725452914164,4.23070210028734e-12,LOCKED
45.025705242178496,2.9492318750507,99.56653642168708,79.73741740464835,1.4985637371429794,0.9438922859794849,1.8151839037645004e-12,LOCKED
44.982652757641766,2.994888427038354,99.48155637399181,79.66119214375492,1.446555852310573,0.9563366252332137,-1.8935380876195023e-12,LOCKED
44.954834445661604,2.975615292289903,100.24876953381543,79.8306561344147,1.4782809453284294,0.9463469953188981,-2.7061070244384037e-12,LOCKED
44.778221701444885,3.024841764446799,98.3434124793032,80.03876180166623,1.4837280149128242,0.9370158226488297,-1.8511752071724704e-13,LOCKED
44.892023368740794,3.032132415012084,100.24039711749211,79.99871984947937,1.518964119896467,0.9469865394272279,-2.5002896169413817e-12,LOCKED
44.93090418435603,2.9377654094695105,100.9016246726636,79.89975240849998,1.485863133073708,0.9681327167358722,-1.527696977493302e-12,LOCKED
45.158568333932834,2.999338954079872,100.41937212714897,80.0403774388583,1.4836384202538804,0.96742313815371,-4.8069958776511325e-12,LOCKED
45.05154274343527,3.0336558451438274,100.91508386800956,80.20800534397253,1.5163497156131238,0.9547107047974879,-1.0869861027114586e-11,LOCKED
44.73554397669559,2.9943996311305967,100.86749521869707,80.07882530208683,1.467641787084199,0.9478360437759497,-9.43635056866926e-12,LOCKED
45.04861259540922,3.0218719093500708,96.45620663550712,79.97573826572209,1.4585751186511287,0.9528931802347231,1.5070939740429947e-11,LOCKED
44.942237657937554,3.0105349640288126,101.2737403167908,80.18561440133213,1.492768153998613,0.9529952363611455,-7.259872412854989e-12,LOCKED
44.898461699954105,3.0102498069585786,98.65797030867509,79.80802993955675,1.4710458646384328,0.9492965175761913,6.383898128340934e-12,LOCKED
45.09175144332613,2.991860550657951,97.80832167399208,79.95501609208893,1.471806414106807,0.9541341858692477,1.9935948584990338e-12,LOCKED
45.15464992837439,2.963502575875929,97.79109634429001,79.95978241287993,1.5114686758337597,0.9516183188364123,1.722178974308974e-11,LOCKED
45.13969201786743,2.966354095577249,100.86708322094506,79.75260934831144,1.5175194767582516,0.9464212000927545,-7.726377306380422e-12,LOCKED
44.874117371516604,3.0212805754336594,99.55485014555029,79.91602516754313,1.5157772843170425,0.9376697841207133,-1.9083729590622335e-13,LOCKED
44.953618143622315,3.0005837476655666,96.63606243202918,79.58500806382094,1.5221755332061446,0.9452602620086652,1.2600976511763919e-11,LOCKED
45.049689514710536,2.9958446326617834,100.95607563038456,80.38243560953259,1.524822686400296,0.9578461199466043,-6.5879266050157165e-12,LOCKED
45.146331769068354,2.9872832987303295,97.12078373840235,79.81251724231274,1.4574281958234614,0.9492463824478413,2.5665339374748552e-11,LOCKED
44.928123864323204,2.9908443346355775,100.27964271703642,80.31722282628427,1.5090082391985893,0.9527872405088447,-1.3309553483839516e-12,LOCKED
44.97215115350043,3.031407353834644,100.47699785134611,80.0076169011439,1.489407836008609,0.9470862981834571,1.8955493663923674e-12,LOCKED
44.834049753899095,2.9899426775439593,101.7711541633901,80.11297282643119,1.4850515150801913,0.9389061742115911,-1.152064219251527e-11,LOCKED
44.8205690063879,2.959768058600953,103.56336957293371,79.90224004032981,1.5112082926441741,0.9470754098704455,-1.8707719277626265e-11,LOCKED
45.12187887335913,3.022309553266205,97.27064734819892,80.04158593839233,1.465394090402085,0.939409804372429,1.83943280695673e-11,LOCKED
45.20343600428562,2.9938537000840584,99.8950522878739,80.13009792799768,1.4649778278825536,0.9385268002511076,5.80427637061765e-12,LOCKED
44.98919848176295,3.0009418759659834,99.44732940991156,80.13291048287884,1.5126714548816342,0.9620239615339828,8.092520891184386e-12,LOCKED
45.1505299346838,3.0482273491919853,100.86749937192192,80.15495467801487,1.5097557203502179,0.9453475501466064,-6.209740479235208e-14,LOCKED
45.05424540375714,2.999383183279485,100.43133754186724,79.92633345799217,1.5027346531174302,0.9424224165341283,1.0347795059690055e-11,LOCKED
44.90323203680923,3.008675510193562,99.29490751452676,79.90392806550173,1.4824017319055374,0.9658892929542368,6.479516129548601e-12,LOCKED
45.05420934082626,2.96463229526105,99.11819562277829,79.68116473494648,1.5148765926916425,0.9579872223315635,-5.581718334541531e-13,LOCKED
45.230705484969896,2.993409916429471,97.7670982896319,80.10464380223539,1.5136060578412096,0.9455927912900718,1.4829968870618196e-11,LOCKED
44.99462609413351,3.018285781356258,101.97572316481302,80.21647574226469,1.5017060903009491,0.9542602415379242,-7.817848130379005e-12,LOCKED
45.2346965483721,2.953338787984763,100.91840836319906,80.32319633598358,1.4764535791746045,0.9469380271722767,-1.422387901455172e-13,LOCKED
44.607038234386536,3.0060253527934715,101.83553639559028,80.0610345269161,1.4914950330854098,0.9418943179103636,-1.354229666742513e-11,LOCKED
45.12328537565628,3.003023732179344,99.37920772704898,79.84670404541829,1.516756673550489,0.9543770561178812,9.584989723843522e-12,LOCKED
45.013057060235724,3.001238623667623,98.68632906261114,79.66058077134211,1.5265438244560356,0.9467178099660908,4.3947199340202725e-14,LOCKED
44.95514889743012,3.0311147669597474,97.84336986674154,80.20833334661667,1.4934692679324735,0.9506204267822844,1.6602664008074662e-11,LOCKED
45.013764116480324,3.0100331554454556,100.71783516748133,79.6407446866445,1.4950065406438346,0.9601723399995558,-5.697649280775811e-12,LOCKED
44.70186466280987,3.044342156950693,97.92041355094354,79.93187918445125,1.4967662178394987,0.9582177250263832,1.899124541662823e-12,LOCKED
44.96704921682437,2.970192314532179,103.6973261379331,79.95513863441127,1.5054978601782194,0.9444002147319123,-2.2439335171384006e-11,LOCKED
45.05356688572676,3.0040777370165506,97.38471483781312,79.98610897242979,1.4883786539987995,0.9546996153656905,1.8231422925588004e-11,LOCKED
45.22168410671123,3.0025340035916983,100.547320238425,80.00716052000716,1.4421162988485683,0.9380563852184087,3.870824872776421e-13,LOCKED
44.922259467258954,2.9679223651873476,103.13370941442757,80.02762951127352,1.523855380032942,0.9542709200149339,-2.086189229677384e-11,LOCKED
44.87872595956602,3.0286888500627405,101.19817951852762,79.5169273475843,1.535893778943251,0.9511211309367091,-1.0249285687908025e-11,LOCKED
